id,clientId,date,startTime,endTime,appointmentType,details
840,2511,2022-08-25,14:30,15:00,"Adult Cut",""
841,2512,2021-10-16,12:30,13:00,"Adult Cut",""
842,2513,2021-04-29,11:15,12:00,"Student Haircut (17 & Under)",""
843,2509,2024-03-19,10:00,10:45,"Adult Cut + Beard Grooming",""
844,2515,2023-02-25,15:30,16:00,"Adult Cut",""
845,2516,2020-08-29,13:15,13:45,"Beard Grooming Only",""
846,2517,2023-03-22,10:30,11:15,"Adult Cut + Beard Grooming",""
847,2517,2022-12-22,10:30,11:15,"Adult Cut + Beard Grooming",""
848,2517,2017-06-10,12:15,12:55,"UziCut with Beard Grooming",""
849,2520,2020-11-26,20:00,21:00,"OFF DAY/EMERGENCY - (Full Service)",""
850,2521,2019-06-02,11:00,12:00,"Haircut + Beard (Adults)",""
851,2521,2019-11-11,15:00,16:00,"Haircut + Beard (Adults)",""
852,2523,2022-11-05,15:30,16:00,"Adult Cut",""
853,2524,2022-06-18,12:30,13:00,"Kids Cut - (12 & Under)",""
854,2525,2020-07-30,20:00,21:00,"OFF DAY/EMERGENCY - (Full Service)",""
855,1872,2024-06-14,11:00,11:30,"Adult Cut",""
856,2524,2022-06-11,12:30,13:00,"Adult Cut",""
857,2421,2021-09-02,12:00,12:45,"Adult Cut + Beard Grooming",""
858,2417,2024-07-04,12:00,12:45,"Adult Cut + Beard Grooming",""
859,2530,2020-05-26,15:00,16:00,"Haircut + Beard (Adults)",""
860,2531,2022-01-15,15:15,16:00,"Adult Cut + Beard Grooming",""
861,2532,2017-03-14,21:10,21:50,"UziCut with Beard Grooming",""
862,2533,2023-08-22,14:00,14:30,"High-School Cut",""
863,2534,2024-05-01,15:00,15:30,"Lineup + Taper",""
864,2532,2017-06-04,17:30,18:30,"Haircut + Beard (Adults)",""
865,2532,2021-03-23,14:30,15:15,"Adult Cut + Beard Grooming",""
866,2532,2017-04-08,15:20,16:20,"Haircut + Beard (Adults)",""
867,2537,2020-06-19,17:00,18:00,"Haircut + Beard (Adults)",""
868,2538,2021-07-07,12:45,13:30,"Adult Haircut + Beard (18 & Up)",""
869,2539,2017-07-29,10:00,11:00,"Haircut + Beard (Adults)",""
870,2540,2017-10-31,20:00,21:00,"Haircut + Beard (Adults)",""
871,2524,2022-04-14,14:00,14:30,"Kids Cut - (12 & Under)",""
872,2422,2021-03-30,16:30,17:00,"High-School Cut",""
873,2422,2021-07-16,13:15,13:45,"High-School Cut",""
874,2544,2024-07-04,11:00,11:45,"Adult Cut + Beard Grooming",""
875,2546,2023-03-28,13:00,13:30,"Beard Grooming Only",""
876,2546,2021-10-15,15:45,16:30,"Adult Cut + Beard Grooming",""
877,2077,2020-10-13,17:30,18:00,"Kids Cut - (12 & Under)",""
878,2548,2017-04-11,21:40,22:40,"Haircut + Beard (Adults)",""
879,2549,2022-05-01,14:30,15:30,"OFF DAY/EMERGENCY - (Full Service)",""
880,2550,2021-03-26,16:00,16:30,"Adult Cut",""
881,2551,2020-07-03,16:00,16:30,"Kids Cut - (12 & Under)",""
882,2092,2017-05-28,10:20,11:20,"Haircut + Beard (Adults)",""
883,2557,2020-09-09,15:00,15:30,"High-School Cut",""
884,2554,2022-05-04,15:30,16:00,"Adult Cut",""
885,2558,2020-02-10,10:30,11:30,"Haircut + Beard (Adults)",""
886,2558,2019-08-21,20:15,21:15,"Haircut + Beard (Adults)",""
887,2561,2023-04-11,12:45,13:15,"Adult Cut",""
888,2562,2024-06-26,14:30,15:15,"Adult Cut + Beard Grooming",""
889,2558,2020-09-25,10:30,11:15,"Adult Cut + Beard Grooming",""
890,2558,2022-12-01,15:15,16:00,"Adult Cut + Beard Grooming",""
891,2565,2024-02-23,09:00,09:30,"Adult Cut",""
892,2566,2022-07-05,11:30,12:00,"Adult Cut",""
893,2421,2024-03-05,10:00,10:45,"Adult Cut + Beard Grooming",""
894,2568,2023-11-28,09:00,09:45,"Adult Cut + Beard Grooming",""
895,2569,2020-10-13,10:30,11:00,"Adult Cut",""
896,2570,2024-05-09,12:00,12:30,"Adult Cut",""
897,2571,2024-03-08,10:00,10:30,"Adult Cut",""
898,2572,2021-06-25,14:30,15:15,"Adult Haircut + Beard (18 & Up)",""
899,2572,2021-02-11,17:30,18:00,"Adult Haircut (18 & Up)",""
900,2575,2020-07-10,13:00,13:30,"Adult Cut",""
901,2576,2020-11-05,11:45,12:15,"Adult Cut",""
902,2577,2022-08-25,15:30,16:15,"Adult Cut + Beard Grooming",""
903,2578,2022-03-15,13:15,13:45,"Adult Cut",""
904,2578,2021-04-09,11:00,11:45,"Adult Cut + Beard Grooming",""
905,2580,2020-09-05,12:00,12:45,"Adult Cut + Beard Grooming",""
906,2581,2020-12-16,11:45,12:15,"Adult Cut",""
907,1694,2022-02-26,10:00,10:45,"Adult Cut + Beard Grooming",""
908,2583,2017-04-02,18:10,18:40,"UziExpress Clean Up",""
909,2242,2022-08-25,10:30,11:00,"Adult Cut",""
910,2242,2021-02-04,14:15,14:45,"Adult Haircut (18 & Up)",""
911,2586,2020-11-20,11:30,12:00,"Adult Cut",""
912,2587,2022-10-29,11:00,11:30,"Lineup + Taper + Beard Grooming, Hot Towel + Black Mask Treatment for Clogged Pores, Wax - Hair Removal ($5+)",""
913,2588,2024-04-25,11:00,11:45,"Adult Cut + Beard Grooming",""
914,2589,2022-06-24,10:30,11:00,"Beard Grooming Only",""
915,2590,2022-04-29,11:30,12:30,"OFF DAY/EMERGENCY - (Full Service)",""
916,2591,2023-12-21,11:30,12:15,"Adult Cut + Beard Grooming, Wax - Hair Removal ($5+)",""
917,1698,2017-06-17,15:20,16:00,"UziCut with Beard Grooming",""
918,2589,2021-03-27,13:15,13:45,"Beard Grooming Only",""
919,1698,2019-01-17,19:30,20:30,"Haircut + Beard (Adults)",""
920,2598,2022-06-29,12:00,12:30,"High-School Cut",""
921,2586,2022-09-10,12:45,13:30,"Adult Cut + Beard Grooming",""
922,2601,2020-08-18,16:00,16:30,"High-School Cut",""
923,2602,2021-03-09,11:00,11:30,"Adult Cut",""
924,2741,2018-10-19,19:30,20:00,"UziExpress Clean Up",""
925,1775,2021-07-24,12:15,13:00,"Adult Cut + Beard Grooming",""
926,2588,2024-06-27,10:00,10:45,"Adult Cut + Beard Grooming",""
927,2605,2020-07-08,17:30,18:15,"High-School Cut + Beard Grooming",""
928,2606,2021-07-14,12:00,12:30,"Adult Haircut (18 & Up)",""
929,2607,2021-03-17,16:00,16:30,"Lineup + Taper",""
930,2609,2021-05-20,12:45,13:15,"Adult Haircut (18 & Up)",""
931,2610,2022-03-19,10:00,10:30,"High-School Cut",""
932,2611,2020-09-09,12:00,12:45,"Adult Cut + Beard Grooming",""
933,2612,2021-10-16,15:15,16:00,"Adult Cut + Beard Grooming",""
934,1694,2021-09-17,12:30,13:15,"Adult Cut + Beard Grooming",""
935,1735,2021-03-04,13:00,13:30,"Adult Cut + Wax - Hair Removal ($5+)",""
936,2615,2020-10-16,12:15,13:00,"Adult Cut + Beard Grooming",""
937,2242,2022-01-06,11:00,11:30,"Adult Cut",""
938,2242,2022-10-26,10:30,11:00,"Adult Cut",""
939,2618,2021-05-01,10:45,11:30,"Adult Haircut + Beard (18 & Up)",""
940,2619,2021-03-16,13:00,13:30,"Adult Cut + Wax - Hair Removal ($5+)",""
941,2620,2024-06-26,12:30,13:15,"Adult Cut + Beard Grooming",""
942,2621,2020-11-10,16:00,16:30,"High-School Cut",""
943,2622,2017-05-13,17:40,18:20,"UziCut with Beard Grooming",""
944,2591,2021-06-17,16:45,17:30,"Adult Haircut + Beard (18 & Up)",""
945,2625,2021-12-25,14:00,14:45,"Adult Cut + Beard Grooming",""
946,2591,2023-10-28,12:15,13:00,"Adult Cut + Beard Grooming, Wax - Hair Removal ($5+)",""
947,2627,2024-02-23,16:00,17:00,"Adult - (Full Service)",""
948,2628,2024-07-02,10:00,10:45,"Adult Cut + Beard Grooming",""
949,2629,2021-08-05,11:00,11:45,"Adult Cut + Beard Grooming",""
950,2630,2020-10-22,10:30,11:15,"Adult Cut + Beard Grooming",""
951,2631,2022-02-26,11:45,12:15,"Adult Cut",""
952,2632,2024-06-18,15:00,16:00,"Adult - (Full Service)",""
953,2633,2023-06-27,13:30,14:15,"High-School Cut + Beard Grooming",""
954,2634,2021-01-29,11:00,11:45,"Student Haircut (17 & Under)",""
955,2633,2021-11-23,16:15,16:45,"Kids Cut - (12 & Under)",""
956,2636,2018-10-04,19:30,20:30,"Haircut + Beard (Adults)",""
957,1698,2017-03-11,12:20,13:00,"UziCut with Beard Grooming",""
958,2638,2022-02-01,11:45,12:30,"Adult Cut + Beard Grooming",""
959,2639,2019-10-29,20:15,21:15,"Haircut + Beard (Adults)",""
960,2640,2020-10-14,17:15,18:00,"Adult Cut + Beard Grooming",""
961,2640,2021-12-01,16:30,17:00,"Adult Cut",""
962,2642,2024-06-21,10:30,11:15,"Adult Cut + Beard Grooming",""
963,1988,2017-10-07,19:00,19:45,"UziExpress Clean Up + Beard Grooming",""
964,2643,2021-03-23,16:45,17:15,"Adult Cut",""
965,2644,2020-05-21,17:00,18:00,"Haircut +Beard (High-School)",""
966,2645,2023-02-07,15:00,15:30,"High-School Cut",""
967,2646,2017-06-24,11:30,11:50,"UziCleanUp with Beard Grooming",""
968,2647,2017-07-30,14:50,15:50,"Haircut + Beard (Adults)",""
969,2648,2020-09-23,15:00,15:45,"Adult Cut + Beard Grooming",""
970,2649,2020-09-01,16:00,16:30,"High-School Cut",""
971,2650,2022-04-08,15:45,16:15,"Kids Cut - (12 & Under)",""
972,2651,2023-12-16,10:00,10:30,"Adult Cut",""
973,2652,2023-10-05,15:45,16:15,"Adult Cut",""
974,2653,2024-01-31,15:30,16:00,"Lineup + Taper + Beard Grooming",""
975,2654,2024-08-14,16:00,17:00,"Adult - (Full Service)",""
976,2655,2024-05-31,15:00,15:45,"Adult Cut + Beard Grooming",""
977,2656,2021-02-23,12:00,12:30,"Adult Cut",""
978,2078,2018-10-09,19:30,20:30,"Haircut + Beard (Adults)",""
979,2658,2020-07-17,16:00,16:45,"Adult Cut + Beard Grooming",""
980,2659,2022-07-23,15:00,15:30,"High-School Cut",""
981,2660,2021-11-09,12:15,12:45,"Adult Cut",""
982,2662,2020-09-03,16:45,17:15,"Adult Cut",""
983,2661,2017-03-07,09:30,10:20,Consultation,""
984,2663,2024-04-17,13:00,13:30,"Adult Cut",""
985,2664,2020-06-26,13:00,13:30,"Adult Cut",""
986,2665,2024-02-24,09:00,09:30,"Adult Cut",""
987,2666,2022-10-15,16:30,17:30,"Adult - (Full Service)",""
988,2666,2022-02-10,11:15,12:00,"Adult Cut + Beard Grooming, Hot Towel + Black Mask Treatment for Clogged Pores",""
989,2590,2024-06-06,18:00,19:00,"Adult - (Full Service)",""
990,2669,2021-10-07,17:45,18:45,"Adult - (Full Service)",""
991,2672,2021-01-26,12:00,12:45,"Adult Haircut (18 & Up) + Beard Grooming",""
992,2673,2024-06-05,13:00,13:30,"Beard Grooming Only",""
993,2674,2020-09-23,16:45,17:15,"Kids Cut - (12 & Under)",""
994,2675,2021-03-03,12:45,13:15,"High-School Cut",""
995,2676,2022-03-31,15:30,16:15,"Adult Cut + Beard Grooming",""
996,2677,2022-02-03,15:00,15:30,"Adult Cut",""
997,2678,2022-06-29,14:30,15:00,"Adult Cut",""
998,2679,2023-03-15,19:00,20:00,"OFF DAY/EMERGENCY - (Full Service)",""
999,2680,2020-07-10,17:00,17:30,"Adult Cut",""
1000,2681,2020-09-22,13:00,13:30,"High-School Cut",""
1001,2589,2020-07-23,17:15,18:00,"Adult Cut + Beard Grooming",""
1002,2683,2020-09-09,14:30,15:00,"Adult Cut",""
1003,2596,2021-06-30,14:30,15:00,"Adult Haircut (18 & Up)",""
1004,2685,2024-06-29,15:00,16:00,"Adult - (Full Service)",""
1005,2686,2021-06-29,10:30,11:00,"Adult Haircut (18 & Up)",""
1006,2597,2024-03-14,10:00,10:45,"Adult Cut + Beard Grooming",""
1007,2687,2021-02-25,15:15,15:45,"Adult Cut",""
1008,2688,2023-05-06,12:30,13:15,"Adult Cut + Beard Grooming",""
1009,2689,2021-07-10,16:45,17:45,"Adult - (Full Service)",""
1010,2690,2023-09-13,10:30,11:00,"Lineup + Taper + Beard Grooming",""
1011,2691,2021-12-07,10:30,11:00,"Adult Cut",""
1012,2692,2022-09-01,16:15,16:45,"Kids Cut - (12 & Under)",""
1013,2693,2021-09-18,15:00,15:30,"Adult Cut",""
1014,2694,2020-01-12,10:45,11:45,"Haircut + Beard (Adults)",""
1015,2695,2023-03-28,09:45,10:30,"Adult Cut + Beard Grooming",""
1016,2696,2020-05-22,09:00,10:00,"Haircut +Beard (High-School)",""
1017,2697,2020-07-30,11:00,11:30,"Adult Cut + Hot Towel + Black Mask Treatment for Clogged Pores, Shampoo &amp; Hair Wash",""
1018,2698,2022-01-27,15:45,16:30,"Adult Cut + Beard Grooming",""
1019,1819,2022-05-20,16:00,16:45,"Adult Cut + Beard Grooming",""
1020,2700,2017-06-03,14:20,15:00,"UziCut with Beard Grooming",""
1021,2701,2020-10-28,15:00,15:30,"Adult Cut",""
1022,2702,2021-10-29,17:30,18:30,"Adult - (Full Service)",""
1023,2703,2024-05-15,11:30,12:00,"Adult Cut",""
1024,2297,2022-05-17,14:15,14:45,"Adult Cut",""
1025,2705,2021-02-26,11:45,12:15,"Lineup + Taper",""
1026,2706,2019-04-30,20:00,20:30,"Kids Cut - (12 & Under)",""
1027,2706,2019-02-19,19:30,20:00,"Kids Cut - (12 & Under)",""
1028,1982,2022-09-09,15:30,16:00,"Kids Cut - (12 & Under)",""
1029,1982,2023-03-23,09:30,10:00,"Kids Cut - (12 & Under)",""
1030,2710,2021-04-17,11:30,12:00,"Adult Haircut (18 & Up)",""
1031,2710,2020-12-05,13:00,13:30,"Kids Cut - (12 & Under)",""
1032,2712,2021-01-09,10:00,10:45,"Adult Cut + Beard Grooming",""
1033,2713,2021-03-06,11:45,12:15,"Beard Grooming Only",""
1034,2714,2020-11-26,17:30,18:00,"High-School Cut + Shampoo &amp; Hair Wash",""
1035,2715,2024-06-13,10:30,11:00,"Adult Cut",""
1036,2716,2017-07-11,19:30,20:45,"Haircut + Beard (Adults) + Beard Grooming",""
1037,2717,2020-11-13,14:15,14:45,"Adult Cut",""
1038,2718,2020-11-04,14:45,15:15,"Adult Cut",""
1039,2719,2020-12-15,16:30,17:00,"High-School Cut",""
1040,2720,2024-02-10,16:00,17:00,"Adult - (Full Service)",""
1041,2721,2017-06-20,19:10,20:10,"Haircut + Beard (Adults)",""
1042,2722,2017-10-21,17:30,18:30,"Haircut + Beard (Adults)",""
1043,2723,2021-09-17,16:30,17:00,"Lineup + Taper",""
1044,2384,2022-12-29,15:00,15:30,"Lineup + Taper",""
1045,2725,2024-06-26,11:30,12:00,"Adult Cut",""
1046,2726,2021-04-08,16:15,17:00,"Adult Cut + Beard Grooming",""
1047,2727,2017-07-11,19:00,20:00,"Haircut + Beard (Adults)",""
1048,2728,2021-05-28,11:15,11:45,"Adult Haircut (18 & Up)",""
1049,2730,2020-10-21,10:30,11:15,"Adult Cut + Beard Grooming",""
1050,2731,2020-10-29,11:45,12:15,"Adult Cut",""
1051,2733,2017-08-01,19:30,20:45,"Haircut + Beard (Adults) + Beard Grooming",""
1052,2734,2020-07-02,16:00,16:30,"Adult Cut",""
1053,2743,2017-09-05,19:40,20:55,"Haircut + Beard (Adults) + Beard Grooming, Hot Towel + Black Mask Treatment for Clogged Pores",""
1054,2735,2021-08-21,10:30,11:00,"Adult Haircut (18 & Up)",""
1055,2736,2020-10-09,15:00,15:45,"High-School Cut + Beard Grooming",""
1056,1732,2022-12-02,16:15,16:45,"Adult Cut",""
1057,2738,2023-04-07,16:30,17:30,"Adult - (Full Service)",""
1058,2739,2017-06-17,15:00,16:00,"Haircut + Beard (Adults)",""
1059,1793,2020-11-26,16:30,17:00,"Adult Cut",""
1060,2744,2022-02-03,15:30,16:00,"Adult Cut",""
1061,2745,2023-12-12,13:30,14:00,"Adult Cut",""
1062,3082,2023-04-18,17:15,18:00,"Hair Cut + Beard",""
1063,2580,2022-06-11,10:30,11:15,"Adult Cut + Beard Grooming",""
1064,2580,2022-06-11,10:00,10:30,"Adult Cut",""
1065,2580,2020-06-16,16:00,17:00,"Haircut + Beard (Adults)",""
1066,2750,2017-05-13,12:00,13:00,"Haircut + Beard (Adults)",""
1067,2751,2020-11-24,11:30,12:00,"Adult Cut",""
1068,2753,2020-12-08,14:15,14:45,"Adult Cut",""
1069,2754,2024-05-31,11:00,11:30,"Adult Cut",""
1070,2755,2020-07-18,15:00,15:45,"Adult Cut + Beard Grooming",""
1071,2377,2021-10-08,16:30,17:00,"Adult Cut",""
1072,2757,2021-02-04,17:15,18:00,"Adult Haircut (18 & Up) + Beard Grooming",""
1073,2758,2017-10-27,14:40,15:40,"Haircut + Beard (Adults)",""
1074,2759,2020-10-03,14:45,15:15,"Kids Cut - (12 & Under) + Shampoo &amp; Hair Wash",""
1075,2759,2020-11-14,15:30,16:00,"Kids Cut - (12 & Under)",""
1076,2761,2017-04-23,18:30,19:30,"Haircut + Beard (Adults)",""
1077,2762,2017-11-01,13:00,14:00,"Haircut + Beard (Adults)",""
1078,2763,2020-06-06,18:00,19:00,"Haircut + Beard (Adults)",""
1079,2765,2023-10-31,10:30,11:00,"Adult Cut",""
1080,2766,2021-05-29,11:30,12:15,"Adult Haircut + Beard (18 & Up)",""
1081,2766,2021-05-29,10:45,11:30,"Student Haircut (17 & Under)",""
1082,2768,2022-04-02,16:45,17:45,"Adult - (Full Service)",""
1083,2769,2019-03-13,20:00,21:00,"Haircut + Beard (Adults)",""
1084,2770,2024-06-18,09:00,09:30,"Adult Cut",""
1085,2771,2024-02-06,16:00,17:00,"Adult - (Full Service)",""
1086,2772,2023-02-25,15:30,16:00,"Lineup + Taper",""
1087,2773,2021-02-19,17:15,17:45,"High-School Cut",""
1088,2774,2017-03-25,14:00,15:00,"Haircut + Beard (Adults)",""
1089,2775,2024-07-03,17:00,18:00,"Adult - (Full Service)",""
1090,2776,2020-08-26,18:30,19:15,"Haircut + Beard",""
1091,2776,2022-06-23,18:40,19:10,"Adult Haircut (18 & Up)",""
1092,2778,2023-05-06,15:45,16:30,"Adult Cut + Beard Grooming",""
1093,2779,2020-07-11,15:00,15:30,"High-School Cut",""
1094,2780,2020-05-12,18:00,19:00,"Haircut + Beard (Adults)",""
1095,2780,2023-01-07,11:00,11:45,"Adult Cut + Beard Grooming",""
1096,2782,2020-12-01,17:15,17:45,"High-School Cut",""
1097,2783,2022-02-04,11:00,11:45,"Adult Cut + Beard Grooming",""
1098,2784,2020-09-16,15:30,16:15,"Adult Cut + Beard Grooming",""
1099,2785,2024-06-20,11:00,11:45,"Adult Cut + Beard Grooming",""
1100,2786,2021-04-06,14:30,15:15,"Adult Haircut + Beard (18 & Up)",""
1101,2787,2017-10-25,19:10,20:10,"Haircut + Beard (Adults)",""
1102,2789,2022-01-28,18:30,19:30,"OFF DAY/EMERGENCY - (Full Service)",""
1103,2744,2020-07-17,10:30,11:00,"Adult Cut",""
1104,2791,2022-06-09,10:30,11:15,"Adult Cut + Beard Grooming",""
1105,2745,2024-06-20,11:00,11:45,"Adult Cut + Beard Grooming",""
1106,2745,2020-10-02,12:00,12:45,"Adult Cut + Beard Grooming",""
1107,2745,2021-04-21,10:45,11:30,"Adult Cut + Beard Grooming",""
1108,2795,2020-08-27,17:00,17:30,"High-School Cut",""
1109,2796,2020-07-07,17:00,17:30,"Adult Cut",""
1110,2797,2021-08-18,11:45,12:15,"Adult Cut",""
1111,2798,2022-08-10,12:30,13:00,"Lineup + Taper + Beard Grooming, Hot Towel + Black Mask Treatment for Clogged Pores",""
1112,2746,2022-07-05,15:30,16:00,"Beard Grooming Only",""
1113,2800,2024-06-27,12:00,12:45,"Adult Cut + Beard Grooming",""
1114,2801,2021-08-26,11:15,11:45,"Adult Cut",""
1115,1698,2019-01-16,19:30,20:30,"Haircut + Beard (Adults)",""
